1279.000000	1308.607860	noise
1279.000000	1702.539298	instrumental
1279.000000	1702.539298	music
1308.607860	1427.664193	singing
1427.664193	1457.343959	noise
1457.343959	1619.233591	singing
1619.233591	1624.629912	speech
1624.629912	1660.043269	singing
1675.557692	1698.154787	singing
1702.539298	1757.177048	noise
1720.077341	1747.396217	instrumental
1757.177048	2026.655832	instrumental
1768.306961	2023.620401	music
1778.425063	1835.086434	singing
1850.263587	1932.557483	singing
1946.722826	2003.721467	singing
2026.655832	2065.104620	noise
2065.104620	2377.416702	instrumental
2072.524561	2377.416702	music
2099.168896	2189.894544	singing
2205.071697	2333.571593	singing
2333.571593	2370.334030	noise
2379.777592	2410.469168	noise
2410.469168	2649.593645	instrumental
2413.504599	2649.593645	music
2435.427153	2515.022889	singing
2528.513691	2636.102843	singing
2649.593645	2751.001711	noise
2652.998645	2657.553005	instrumental
2661.432644	2664.131524	instrumental
2676.951202	2679.650082	instrumental
2686.903320	2690.108240	instrumental
2728.520000	2735.820513	instrumental
2751.001711	3113.494977	instrumental
2751.001711	3113.494977	music
2777.484467	2895.223089	singing
2922.549245	2998.117874	singing
3014.311152	3077.397462	singing
3113.494977	3194.798725	noise
3127.400000	3131.720000	instrumental
3157.689130	3163.400000	instrumental
3180.629607	3405.480014	instrumental
3194.798725	3405.480014	music
3207.281043	3255.186156	singing
3268.005834	3315.910947	singing
3325.019666	3348.297502	singing
3361.454540	3385.407097	singing
3405.480014	3436.011089	noise
3409.190973	3413.960000	instrumental
3427.577090	3430.782010	instrumental
3436.011089	3692.235971	instrumental
3436.011089	3692.235971	music
3460.975725	3537.050394	singing
3557.798031	3633.872700	singing
3656.138456	3670.813614	singing
3692.235971	3725.465926	noise
3725.465926	4030.945361	instrumental
3725.465926	4024.029482	music
3745.538843	3855.180827	singing
3883.519063	3963.979411	singing
3984.680000	4021.330602	singing
4030.945361	4154.587782	noise
4113.320000	4131.080000	instrumental
4154.587782	4700.604861	instrumental
4154.587782	4696.387862	music
4199.119296	4262.374286	singing
4289.363082	4387.534828	singing
4404.402825	4469.850655	singing
4476.766534	4540.190205	singing
4568.865801	4682.556104	singing
4700.604861	4727.256297	noise
4727.256297	4883.622634	instrumental
4740.244655	4883.622634	music
4757.450013	4838.753760	singing
4856.633838	4881.767154	singing
4883.622634	4899.647231	noise
4899.647231	5524.100499	instrumental
4899.647231	5524.100499	music
4916.852589	5106.954921	singing
5126.353118	5253.537819	singing
5260.959738	5324.889448	singing
5332.986087	5408.723396	singing
5415.133235	5441.447311	singing
5448.194510	5514.485740	singing
5524.100499	5568.463332	noise
5537.000000	5554.280000	instrumental
5568.463332	5817.603655	instrumental
5568.463332	5807.314176	music
5584.487930	5621.260164	singing
5624.802444	5662.755438	singing
5673.044916	5751.818465	singing
5765.818903	5788.253339	singing
5817.603655	5830.592013	noise
5830.592013	6105.035717	instrumental
5835.821092	6105.035717	music
5847.628690	5902.787042	singing
5913.582561	5991.344029	singing
6001.970867	6103.412307	singing
6105.035717	6139.127324	noise
6139.127324	6413.999902	instrumental
6157.796538	6413.999902	music
6208.122243	6278.030331	singing
6308.164876	6356.664246	singing
6380.840000	6386.600000	speech
6413.999902	6454.000000	noise
